left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
74	75	num.displays_07	79322	1	NA	58	471
0	0	NA	0	-1	0	59	471
0	0	NA	0	-1	1	60	471
76	77	auth.increase_03	47	1	NA	61	471
78	79	num.displays_07	499.5	1	NA	62	471
0	0	NA	0	-1	0	63	471
80	81	num.new.disc_04	2.5	1	NA	64	471
0	0	NA	0	-1	0	65	471
82	83	auth.increase_05	2.5	1	NA	66	471
0	0	NA	0	-1	0	67	471
0	0	NA	0	-1	0	68	471
84	85	attention.level.contrib_05	0.0021565	1	NA	69	471
86	87	num.displays_06	2653	1	NA	70	471
0	0	NA	0	-1	1	71	471
88	89	atomic.containers_01	23.5	1	NA	72	471
0	0	NA	0	-1	1	73	471
90	91	atomic.containers_04	235	1	NA	74	471
0	0	NA	0	-1	0	75	471
92	93	burstiness_03	0.6325	1	NA	76	471
0	0	NA	0	-1	1	77	471
94	95	num.displays_01	263.5	1	NA	78	471
96	97	num.displays_02	69	1	NA	79	471
98	99	attention.level.contrib_00	0.0079155	1	NA	80	471
0	0	NA	0	-1	0	81	471
0	0	NA	0	-1	0	82	471
0	0	NA	0	-1	0	83	471
0	0	NA	0	-1	0	84	471
0	0	NA	0	-1	0	85	471
0	0	NA	0	-1	0	86	471
0	0	NA	0	-1	1	87	471
0	0	NA	0	-1	1	88	471
0	0	NA	0	-1	1	89	471
0	0	NA	0	-1	1	90	471
0	0	NA	0	-1	0	91	471
0	0	NA	0	-1	1	92	471
0	0	NA	0	-1	1	93	471
0	0	NA	0	-1	0	94	471
0	0	NA	0	-1	0	95	471
0	0	NA	0	-1	1	96	471
0	0	NA	0	-1	0	97	471
0	0	NA	0	-1	0	98	471
0	0	NA	0	-1	1	99	471
2	3	num.displays_05	1759	1	NA	1	472
4	5	avg.auths.per.disc_00	3.75	1	NA	2	472
6	7	num.authors.topic_07	7.5	1	NA	3	472
8	9	num.displays_07	1619.5	1	NA	4	472
10	11	avg.auths.per.disc_06	5.25	1	NA	5	472
12	13	avg.auths.per.disc_02	5.0714285	1	NA	6	472
14	15	attention.level.author_03	0.0042155	1	NA	7	472
16	17	auth.increase_00	6.5	1	NA	8	472
0	0	NA	0	-1	0	9	472
18	19	num.displays_07	1963.5	1	NA	10	472
20	21	attention.level.contrib_02	0.000924	1	NA	11	472
22	23	num.displays_07	3572	1	NA	12	472
24	25	attention.level.author_03	0.002162	1	NA	13	472
26	27	num.displays_01	3796.5	1	NA	14	472
28	29	num.displays_06	2667	1	NA	15	472
30	31	num.new.disc_04	13	1	NA	16	472
0	0	NA	0	-1	1	17	472
32	33	atomic.containers_05	3.5	1	NA	18	472
0	0	NA	0	-1	1	19	472
34	35	avg.disc.length_03	133	1	NA	20	472
0	0	NA	0	-1	0	21	472
36	37	atomic.containers_02	20.5	1	NA	22	472
38	39	num.displays_04	13127.5	1	NA	23	472
40	41	auth.increase_06	1.5	1	NA	24	472
0	0	NA	0	-1	1	25	472
0	0	NA	0	-1	1	26	472
0	0	NA	0	-1	1	27	472
0	0	NA	0	-1	0	28	472
42	43	avg.auths.per.disc_04	3.1200715	1	NA	29	472
44	45	num.displays_05	1063.5	1	NA	30	472
0	0	NA	0	-1	0	31	472
46	47	contribution.sparseness_00	0.0148155	1	NA	32	472
0	0	NA	0	-1	0	33	472
48	49	avg.disc.length_00	18.7	1	NA	34	472
0	0	NA	0	-1	1	35	472
50	51	num.new.disc_07	1.5	1	NA	36	472
0	0	NA	0	-1	0	37	472
52	53	avg.auths.per.disc_07	3.125	1	NA	38	472
0	0	NA	0	-1	0	39	472
0	0	NA	0	-1	1	40	472
0	0	NA	0	-1	1	41	472
0	0	NA	0	-1	1	42	472
54	55	attention.level.author_04	0.002763	1	NA	43	472
56	57	num.displays_00	1167.5	1	NA	44	472
58	59	avg.auths.per.disc_05	34	1	NA	45	472
0	0	NA	0	-1	0	46	472
60	61	number.total.disc_03	4	1	NA	47	472
0	0	NA	0	-1	0	48	472
0	0	NA	0	-1	0	49	472
62	63	num.displays_05	1787.5	1	NA	50	472
0	0	NA	0	-1	1	51	472
0	0	NA	0	-1	1	52	472
0	0	NA	0	-1	1	53	472
0	0	NA	0	-1	1	54	472
64	65	avg.disc.length_06	17.7961035	1	NA	55	472
66	67	num.displays_04	213.5	1	NA	56	472
0	0	NA	0	-1	0	57	472
68	69	attention.level.author_06	0.004775	1	NA	58	472
0	0	NA	0	-1	0	59	472
70	71	num.displays_02	1175.5	1	NA	60	472
0	0	NA	0	-1	1	61	472
0	0	NA	0	-1	1	62	472
72	73	contribution.sparseness_01	0.00474	1	NA	63	472
74	75	attention.level.contrib_06	0.00088	1	NA	64	472
76	77	num.displays_00	35551	1	NA	65	472
78	79	attention.level.author_01	0.0007755	1	NA	66	472
80	81	contribution.sparseness_07	0.063508	1	NA	67	472
82	83	avg.auths.per.disc_01	51.75	1	NA	68	472
0	0	NA	0	-1	0	69	472
84	85	attention.level.contrib_05	0.000126	1	NA	70	472
0	0	NA	0	-1	0	71	472
86	87	atomic.containers_06	27.5	1	NA	72	472
0	0	NA	0	-1	0	73	472
0	0	NA	0	-1	1	74	472
0	0	NA	0	-1	1	75	472
88	89	attention.level.author_00	0.0153055	1	NA	76	472
0	0	NA	0	-1	1	77	472
0	0	NA	0	-1	0	78	472
0	0	NA	0	-1	0	79	472
90	91	num.displays_02	1203.5	1	NA	80	472
0	0	NA	0	-1	0	81	472
92	93	atomic.containers_04	15.5	1	NA	82	472
0	0	NA	0	-1	1	83	472
94	95	avg.disc.length_07	30.75	1	NA	84	472
0	0	NA	0	-1	0	85	472
0	0	NA	0	-1	1	86	472
0	0	NA	0	-1	0	87	472
96	97	num.new.disc_07	13.5	1	NA	88	472
0	0	NA	0	-1	1	89	472
98	99	atomic.containers_06	3.5	1	NA	90	472
0	0	NA	0	-1	0	91	472
0	0	NA	0	-1	0	92	472
0	0	NA	0	-1	0	93	472
0	0	NA	0	-1	0	94	472
0	0	NA	0	-1	0	95	472
0	0	NA	0	-1	1	96	472
0	0	NA	0	-1	0	97	472
0	0	NA	0	-1	0	98	472
0	0	NA	0	-1	0	99	472
2	3	num.displays_07	1827.5	1	NA	1	473
4	5	num.displays_02	640.5	1	NA	2	473
6	7	attention.level.author_04	0.0027705	1	NA	3	473
8	9	num.displays_06	393	1	NA	4	473
10	11	number.total.disc_02	9.5	1	NA	5	473
12	13	attention.level.author_06	0.0014345	1	NA	6	473
14	15	attention.level.author_00	0.002584	1	NA	7	473
16	17	num.displays_01	418	1	NA	8	473
18	19	num.authors.topic_00	35.5	1	NA	9	473
20	21	num.displays_02	642	1	NA	10	473
0	0	NA	0	-1	1	11	473
22	23	attention.level.contrib_02	0.0047365	1	NA	12	473
24	25	num.displays_05	3180	1	NA	13	473
26	27	contribution.sparseness_06	0.0013445	1	NA	14	473
28	29	avg.auths.per.disc_05	3.809091	1	NA	15	473
30	31	avg.auths.per.disc_07	0.5	1	NA	16	473
0	0	NA	0	-1	0	17	473
32	33	num.authors.topic_04	2.5	1	NA	18	473
0	0	NA	0	-1	1	19	473
0	0	NA	0	-1	0	20	473
34	35	avg.disc.length_05	109.166668	1	NA	21	473
36	37	atomic.containers_04	11.5	1	NA	22	473
0	0	NA	0	-1	0	23	473
38	39	attention.level.author_07	0.0039965	1	NA	24	473
40	41	atomic.containers_03	35.5	1	NA	25	473
0	0	NA	0	-1	0	26	473
42	43	atomic.containers_01	31.5	1	NA	27	473
44	45	avg.disc.length_05	16.533333	1	NA	28	473
46	47	attention.level.author_02	0.0189165	1	NA	29	473
48	49	num.displays_06	58.5	1	NA	30	473
0	0	NA	0	-1	0	31	473
50	51	attention.level.author_02	0.0008875	1	NA	32	473
0	0	NA	0	-1	0	33	473
52	53	avg.auths.per.disc_04	49.5	1	NA	34	473
0	0	NA	0	-1	0	35	473
54	55	num.displays_00	2815.5	1	NA	36	473
0	0	NA	0	-1	0	37	473
56	57	num.authors.topic_06	5.5	1	NA	38	473
0	0	NA	0	-1	1	39	473
58	59	avg.disc.length_04	105	1	NA	40	473
0	0	NA	0	-1	0	41	473
0	0	NA	0	-1	1	42	473
0	0	NA	0	-1	1	43	473
0	0	NA	0	-1	1	44	473
0	0	NA	0	-1	1	45	473
60	61	num.displays_00	47007	1	NA	46	473
62	63	num.new.disc_06	0.5	1	NA	47	473
64	65	num.displays_06	57.5	1	NA	48	473
0	0	NA	0	-1	0	49	473
66	67	attention.level.author_05	0.0001735	1	NA	50	473
0	0	NA	0	-1	0	51	473
68	69	num.displays_01	1316.5	1	NA	52	473
0	0	NA	0	-1	1	53	473
70	71	attention.level.author_04	0.001589	1	NA	54	473
0	0	NA	0	-1	1	55	473
0	0	NA	0	-1	1	56	473
0	0	NA	0	-1	0	57	473
0	0	NA	0	-1	1	58	473
0	0	NA	0	-1	0	59	473
72	73	avg.auths.per.disc_00	13.45	1	NA	60	473
0	0	NA	0	-1	0	61	473
0	0	NA	0	-1	0	62	473
74	75	num.displays_06	188070	1	NA	63	473
0	0	NA	0	-1	0	64	473
0	0	NA	0	-1	0	65	473
76	77	num.displays_04	944.5	1	NA	66	473
0	0	NA	0	-1	0	67	473
78	79	auth.increase_01	11	1	NA	68	473
0	0	NA	0	-1	0	69	473
80	81	attention.level.contrib_02	0.000542	1	NA	70	473
0	0	NA	0	-1	1	71	473
82	83	num.displays_02	1985.5	1	NA	72	473
0	0	NA	0	-1	1	73	473
84	85	attention.level.contrib_01	0.0132085	1	NA	74	473
0	0	NA	0	-1	1	75	473
86	87	avg.disc.length_00	111	1	NA	76	473
0	0	NA	0	-1	0	77	473
88	89	num.authors.topic_03	28.5	1	NA	78	473
0	0	NA	0	-1	1	79	473
90	91	num.displays_04	2878	1	NA	80	473
0	0	NA	0	-1	1	81	473
0	0	NA	0	-1	1	82	473
92	93	avg.disc.length_03	64.6071435	1	NA	83	473
0	0	NA	0	-1	1	84	473
0	0	NA	0	-1	1	85	473
94	95	num.displays_01	430	1	NA	86	473
0	0	NA	0	-1	0	87	473
96	97	atomic.containers_06	2.5	1	NA	88	473
0	0	NA	0	-1	1	89	473
98	99	attention.level.contrib_03	0.001451	1	NA	90	473
0	0	NA	0	-1	1	91	473
0	0	NA	0	-1	1	92	473
0	0	NA	0	-1	0	93	473
0	0	NA	0	-1	0	94	473
0	0	NA	0	-1	0	95	473
0	0	NA	0	-1	0	96	473
0	0	NA	0	-1	0	97	473
0	0	NA	0	-1	0	98	473
0	0	NA	0	-1	1	99	473
2	3	number.total.disc_01	1.5	1	NA	1	474
4	5	num.displays_07	1815.5	1	NA	2	474
6	7	num.displays_00	1748.5	1	NA	3	474
8	9	num.displays_06	704.5	1	NA	4	474
10	11	num.displays_07	3418	1	NA	5	474
12	13	num.displays_00	1035	1	NA	6	474
14	15	num.authors.topic_04	23.5	1	NA	7	474
16	17	auth.increase_07	3.5	1	NA	8	474
18	19	avg.auths.per.disc_04	67	1	NA	9	474
20	21	num.authors.topic_01	1.5	1	NA	10	474
22	23	num.displays_06	2460	1	NA	11	474
24	25	num.authors.topic_03	21	1	NA	12	474
0	0	NA	0	-1	0	13	474
26	27	avg.auths.per.disc_01	4.1944445	1	NA	14	474
28	29	avg.disc.length_01	61.6785715	1	NA	15	474
30	31	num.displays_06	486.5	1	NA	16	474
0	0	NA	0	-1	0	17	474
32	33	burstiness_02	0.3666665	1	NA	18	474
0	0	NA	0	-1	1	19	474
34	35	contribution.sparseness_07	0.007436	1	NA	20	474
0	0	NA	0	-1	0	21	474
0	0	NA	0	-1	0	22	474
36	37	avg.disc.length_04	66.75	1	NA	23	474
38	39	avg.disc.length_07	132	1	NA	24	474
0	0	NA	0	-1	1	25	474
40	41	attention.level.contrib_07	0.002461	1	NA	26	474
42	43	attention.level.contrib_00	0.0013325	1	NA	27	474
44	45	contribution.sparseness_06	0.0024785	1	NA	28	474
0	0	NA	0	-1	0	29	474
46	47	atomic.containers_00	21.5	1	NA	30	474
48	49	num.displays_06	487.5	1	NA	31	474
50	51	atomic.containers_07	9.5	1	NA	32	474
0	0	NA	0	-1	0	33	474
52	53	num.displays_05	2230	1	NA	34	474
0	0	NA	0	-1	1	35	474
54	55	auth.increase_05	6.5	1	NA	36	474
0	0	NA	0	-1	1	37	474
56	57	num.displays_03	6846.5	1	NA	38	474
0	0	NA	0	-1	1	39	474
0	0	NA	0	-1	0	40	474
58	59	avg.disc.length_04	33.5	1	NA	41	474
60	61	avg.auths.per.disc_05	7.9	1	NA	42	474
62	63	avg.disc.length_05	8.7619045	1	NA	43	474
0	0	NA	0	-1	1	44	474
64	65	atomic.containers_05	1131	1	NA	45	474
66	67	avg.auths.per.disc_07	14.5	1	NA	46	474
0	0	NA	0	-1	0	47	474
0	0	NA	0	-1	0	48	474
68	69	contribution.sparseness_01	0.01627	1	NA	49	474
70	71	attention.level.author_04	0.00853	1	NA	50	474
0	0	NA	0	-1	0	51	474
0	0	NA	0	-1	0	52	474
0	0	NA	0	-1	1	53	474
72	73	attention.level.contrib_04	0.0160945	1	NA	54	474
0	0	NA	0	-1	1	55	474
74	75	atomic.containers_07	203.5	1	NA	56	474
0	0	NA	0	-1	1	57	474
0	0	NA	0	-1	1	58	474
0	0	NA	0	-1	0	59	474
0	0	NA	0	-1	1	60	474
0	0	NA	0	-1	1	61	474
0	0	NA	0	-1	1	62	474
76	77	number.total.disc_02	8.5	1	NA	63	474
78	79	avg.auths.per.disc_05	3.9425465	1	NA	64	474
0	0	NA	0	-1	1	65	474
80	81	avg.auths.per.disc_07	1.25	1	NA	66	474
0	0	NA	0	-1	0	67	474
82	83	avg.disc.length_00	35.5	1	NA	68	474
0	0	NA	0	-1	0	69	474
84	85	avg.disc.length_04	121	1	NA	70	474
0	0	NA	0	-1	1	71	474
86	87	atomic.containers_06	38	1	NA	72	474
0	0	NA	0	-1	0	73	474
88	89	number.total.disc_02	9.5	1	NA	74	474
0	0	NA	0	-1	1	75	474
90	91	num.displays_07	2147	1	NA	76	474
0	0	NA	0	-1	1	77	474
0	0	NA	0	-1	1	78	474
92	93	num.authors.topic_00	18.5	1	NA	79	474
94	95	atomic.containers_07	0.5	1	NA	80	474
0	0	NA	0	-1	0	81	474
96	97	num.displays_06	520.5	1	NA	82	474
0	0	NA	0	-1	0	83	474
98	99	attention.level.contrib_07	0.0013935	1	NA	84	474
0	0	NA	0	-1	1	85	474
0	0	NA	0	-1	1	86	474
0	0	NA	0	-1	1	87	474
0	0	NA	0	-1	0	88	474
0	0	NA	0	-1	1	89	474
0	0	NA	0	-1	0	90	474
0	0	NA	0	-1	1	91	474
0	0	NA	0	-1	1	92	474
0	0	NA	0	-1	1	93	474
0	0	NA	0	-1	0	94	474
0	0	NA	0	-1	0	95	474
0	0	NA	0	-1	0	96	474
0	0	NA	0	-1	0	97	474
0	0	NA	0	-1	0	98	474
0	0	NA	0	-1	1	99	474
2	3	attention.level.author_00	0.0023735	1	NA	1	475
4	5	num.displays_02	1226.5	1	NA	2	475
6	7	auth.increase_02	1.5	1	NA	3	475
8	9	attention.level.author_02	0.0027635	1	NA	4	475
10	11	num.displays_02	1785.5	1	NA	5	475
12	13	num.displays_04	1838	1	NA	6	475
14	15	avg.auths.per.disc_06	4.126984	1	NA	7	475
16	17	avg.auths.per.disc_00	2.75	1	NA	8	475
0	0	NA	0	-1	0	9	475
18	19	num.displays_01	1837.5	1	NA	10	475
20	21	avg.auths.per.disc_04	5.1	1	NA	11	475
0	0	NA	0	-1	0	12	475
22	23	num.authors.topic_07	1.5	1	NA	13	475
24	25	number.total.disc_06	16.5	1	NA	14	475
26	27	num.displays_07	2359.5	1	NA	15	475
28	29	num.displays_06	2084	1	NA	16	475
30	31	number.total.disc_07	1.5	1	NA	17	475
32	33	avg.auths.per.disc_04	21.166667	1	NA	18	475
0	0	NA	0	-1	1	19	475
34	35	num.displays_01	2476	1	NA	20	475
36	37	attention.level.contrib_05	0.00013	1	NA	21	475
0	0	NA	0	-1	0	22	475
0	0	NA	0	-1	1	23	475
38	39	num.displays_06	2301	1	NA	24	475
0	0	NA	0	-1	1	25	475
0	0	NA	0	-1	0	26	475
40	41	avg.auths.per.disc_05	3.4965755	1	NA	27	475
42	43	num.authors.topic_07	32	1	NA	28	475
0	0	NA	0	-1	1	29	475
44	45	num.displays_07	1631.5	1	NA	30	475
0	0	NA	0	-1	0	31	475
46	47	num.authors.topic_07	23	1	NA	32	475
0	0	NA	0	-1	1	33	475
48	49	avg.disc.length_03	9.25	1	NA	34	475
50	51	attention.level.contrib_03	0.0020335	1	NA	35	475
0	0	NA	0	-1	0	36	475
52	53	contribution.sparseness_03	0.002643	1	NA	37	475
0	0	NA	0	-1	0	38	475
54	55	avg.disc.length_07	22.035714	1	NA	39	475
0	0	NA	0	-1	1	40	475
56	57	num.displays_07	3283.5	1	NA	41	475
58	59	num.displays_03	589	1	NA	42	475
0	0	NA	0	-1	1	43	475
60	61	contribution.sparseness_00	0.0148155	1	NA	44	475
0	0	NA	0	-1	0	45	475
62	63	avg.disc.length_03	96.5	1	NA	46	475
0	0	NA	0	-1	1	47	475
0	0	NA	0	-1	1	48	475
0	0	NA	0	-1	0	49	475
0	0	NA	0	-1	1	50	475
0	0	NA	0	-1	0	51	475
0	0	NA	0	-1	1	52	475
0	0	NA	0	-1	1	53	475
0	0	NA	0	-1	1	54	475
0	0	NA	0	-1	0	55	475
0	0	NA	0	-1	1	56	475
64	65	contribution.sparseness_06	0.0054325	1	NA	57	475
66	67	num.authors.topic_03	11.5	1	NA	58	475
68	69	num.authors.topic_07	2.5	1	NA	59	475
0	0	NA	0	-1	0	60	475
70	71	avg.auths.per.disc_05	19	1	NA	61	475
72	73	contribution.sparseness_04	0.011744	1	NA	62	475
0	0	NA	0	-1	1	63	475
74	75	avg.disc.length_04	13.3541665	1	NA	64	475
76	77	burstiness_03	0.397183	1	NA	65	475
78	79	num.authors.topic_07	9.5	1	NA	66	475
0	0	NA	0	-1	0	67	475
80	81	avg.auths.per.disc_01	49.5	1	NA	68	475
0	0	NA	0	-1	0	69	475
0	0	NA	0	-1	0	70	475
0	0	NA	0	-1	0	71	475
82	83	num.displays_00	2192.5	1	NA	72	475
0	0	NA	0	-1	0	73	475
0	0	NA	0	-1	1	74	475
84	85	auth.increase_07	21	1	NA	75	475
86	87	num.new.disc_00	52.5	1	NA	76	475
88	89	attention.level.author_02	0.0031695	1	NA	77	475
90	91	num.displays_05	862	1	NA	78	475
0	0	NA	0	-1	0	79	475
92	93	num.displays_00	369	1	NA	80	475
0	0	NA	0	-1	1	81	475
94	95	attention.level.author_02	0.001224	1	NA	82	475
0	0	NA	0	-1	1	83	475
0	0	NA	0	-1	1	84	475
0	0	NA	0	-1	1	85	475
96	97	atomic.containers_01	33.5	1	NA	86	475
0	0	NA	0	-1	0	87	475
0	0	NA	0	-1	1	88	475
98	99	avg.auths.per.disc_04	2.5	1	NA	89	475
0	0	NA	0	-1	0	90	475
0	0	NA	0	-1	0	91	475
0	0	NA	0	-1	0	92	475
0	0	NA	0	-1	0	93	475
0	0	NA	0	-1	0	94	475
0	0	NA	0	-1	0	95	475
0	0	NA	0	-1	1	96	475
0	0	NA	0	-1	1	97	475
0	0	NA	0	-1	0	98	475
0	0	NA	0	-1	1	99	475
2	3	number.total.disc_07	3.5	1	NA	1	476
4	5	avg.auths.per.disc_04	0.5	1	NA	2	476
6	7	contribution.sparseness_06	0.0231195	1	NA	3	476
8	9	num.displays_01	1627.5	1	NA	4	476
10	11	contribution.sparseness_04	0.012638	1	NA	5	476
12	13	num.displays_05	2201.5	1	NA	6	476
0	0	NA	0	-1	0	7	476
14	15	num.new.disc_01	1.5	1	NA	8	476
16	17	num.displays_02	4261.5	1	NA	9	476
18	19	num.displays_04	2432.5	1	NA	10	476
20	21	num.displays_03	1667	1	NA	11	476
0	0	NA	0	-1	0	12	476
22	23	attention.level.contrib_02	0.007944	1	NA	13	476
24	25	num.authors.topic_07	25	1	NA	14	476
0	0	NA	0	-1	0	15	476
26	27	num.displays_04	1429.5	1	NA	16	476
0	0	NA	0	-1	1	17	476
28	29	num.displays_03	1179.5	1	NA	18	476
30	31	num.displays_06	4557.5	1	NA	19	476
32	33	attention.level.contrib_02	0.000399	1	NA	20	476
34	35	num.displays_07	2559.5	1	NA	21	476
36	37	num.displays_04	22484.5	1	NA	22	476
38	39	number.total.disc_01	0.5	1	NA	23	476
40	41	num.displays_07	1873.5	1	NA	24	476
0	0	NA	0	-1	1	25	476
0	0	NA	0	-1	1	26	476
42	43	atomic.containers_05	2.5	1	NA	27	476
44	45	auth.increase_01	3.5	1	NA	28	476
46	47	atomic.containers_07	69.5	1	NA	29	476
48	49	burstiness_02	0.3666665	1	NA	30	476
50	51	number.total.disc_00	3.5	1	NA	31	476
52	53	atomic.containers_00	39	1	NA	32	476
54	55	num.displays_02	1233.5	1	NA	33	476
0	0	NA	0	-1	0	34	476
0	0	NA	0	-1	1	35	476
56	57	atomic.containers_07	69.5	1	NA	36	476
0	0	NA	0	-1	0	37	476
0	0	NA	0	-1	0	38	476
58	59	attention.level.contrib_04	0.01274	1	NA	39	476
60	61	num.displays_07	1362.5	1	NA	40	476
0	0	NA	0	-1	0	41	476
0	0	NA	0	-1	1	42	476
0	0	NA	0	-1	0	43	476
0	0	NA	0	-1	0	44	476
0	0	NA	0	-1	1	45	476
62	63	attention.level.contrib_05	0.001597	1	NA	46	476
0	0	NA	0	-1	1	47	476
0	0	NA	0	-1	1	48	476
0	0	NA	0	-1	0	49	476
0	0	NA	0	-1	1	50	476
0	0	NA	0	-1	1	51	476
64	65	avg.auths.per.disc_07	24.5	1	NA	52	476
0	0	NA	0	-1	1	53	476
0	0	NA	0	-1	0	54	476
0	0	NA	0	-1	0	55	476
66	67	attention.level.author_05	0.001519	1	NA	56	476
0	0	NA	0	-1	1	57	476
0	0	NA	0	-1	1	58	476
68	69	avg.auths.per.disc_05	3.65883	1	NA	59	476
70	71	num.displays_06	774.5	1	NA	60	476
0	0	NA	0	-1	0	61	476
72	73	num.displays_01	1837.5	1	NA	62	476
0	0	NA	0	-1	0	63	476
74	75	auth.increase_01	6.5	1	NA	64	476
0	0	NA	0	-1	0	65	476
0	0	NA	0	-1	1	66	476
76	77	attention.level.author_02	0.0017535	1	NA	67	476
0	0	NA	0	-1	1	68	476
78	79	avg.disc.length_07	28.494209	1	NA	69	476
80	81	avg.disc.length_01	1.5	1	NA	70	476
82	83	attention.level.author_01	0.0013065	1	NA	71	476
0	0	NA	0	-1	0	72	476
0	0	NA	0	-1	1	73	476
84	85	number.total.disc_01	0.5	1	NA	74	476
0	0	NA	0	-1	0	75	476
0	0	NA	0	-1	1	76	476
86	87	avg.auths.per.disc_04	1.5	1	NA	77	476
88	89	auth.increase_03	70.5	1	NA	78	476
0	0	NA	0	-1	1	79	476
90	91	attention.level.author_00	0.0004155	1	NA	80	476
92	93	num.authors.topic_06	0.5	1	NA	81	476
94	95	num.displays_01	456.5	1	NA	82	476
0	0	NA	0	-1	0	83	476
96	97	attention.level.author_00	0.001168	1	NA	84	476
0	0	NA	0	-1	0	85	476
0	0	NA	0	-1	0	86	476
98	99	auth.increase_02	12.5	1	NA	87	476
0	0	NA	0	-1	1	88	476
0	0	NA	0	-1	1	89	476
0	0	NA	0	-1	0	90	476
0	0	NA	0	-1	0	91	476
0	0	NA	0	-1	0	92	476
0	0	NA	0	-1	0	93	476
0	0	NA	0	-1	0	94	476
0	0	NA	0	-1	0	95	476
0	0	NA	0	-1	0	96	476
0	0	NA	0	-1	0	97	476
0	0	NA	0	-1	1	98	476
0	0	NA	0	-1	0	99	476
2	3	num.displays_02	1763.5	1	NA	1	477
4	5	avg.auths.per.disc_00	3.9375	1	NA	2	477
6	7	num.displays_05	3823	1	NA	3	477
8	9	num.displays_02	1239	1	NA	4	477
10	11	num.displays_07	1416.5	1	NA	5	477
12	13	attention.level.author_00	0.002584	1	NA	6	477
14	15	avg.auths.per.disc_05	3.296703	1	NA	7	477
16	17	num.displays_07	1859	1	NA	8	477
18	19	attention.level.contrib_05	0.0014625	1	NA	9	477
20	21	atomic.containers_00	21.5	1	NA	10	477
22	23	attention.level.author_06	0.012152	1	NA	11	477
24	25	num.displays_03	4300.5	1	NA	12	477
26	27	attention.level.author_05	0.0117525	1	NA	13	477
28	29	number.total.disc_06	43.5	1	NA	14	477
30	31	atomic.containers_01	84.5	1	NA	15	477
32	33	avg.disc.length_03	12.75	1	NA	16	477
0	0	NA	0	-1	0	17	477
34	35	attention.level.author_01	0.003152	1	NA	18	477
0	0	NA	0	-1	0	19	477
36	37	attention.level.author_02	0.0055645	1	NA	20	477
0	0	NA	0	-1	0	21	477
38	39	attention.level.author_04	0.003455	1	NA	22	477
0	0	NA	0	-1	1	23	477
40	41	auth.increase_07	3.5	1	NA	24	477
0	0	NA	0	-1	0	25	477
42	43	avg.auths.per.disc_04	3.8375	1	NA	26	477
0	0	NA	0	-1	0	27	477
44	45	num.displays_07	3374.5	1	NA	28	477
0	0	NA	0	-1	0	29	477
46	47	attention.level.author_04	0.010509	1	NA	30	477
48	49	num.displays_06	165082.5	1	NA	31	477
50	51	num.displays_04	482.5	1	NA	32	477
52	53	num.displays_00	786.5	1	NA	33	477
54	55	attention.level.contrib_07	0.001364	1	NA	34	477
0	0	NA	0	-1	1	35	477
56	57	num.displays_04	75	1	NA	36	477
0	0	NA	0	-1	0	37	477
58	59	attention.level.contrib_04	0.0006835	1	NA	38	477
0	0	NA	0	-1	1	39	477
60	61	attention.level.author_04	0.00368	1	NA	40	477
0	0	NA	0	-1	1	41	477
0	0	NA	0	-1	1	42	477
0	0	NA	0	-1	1	43	477
0	0	NA	0	-1	0	44	477
62	63	num.displays_07	6399	1	NA	45	477
64	65	attention.level.contrib_02	0.014125	1	NA	46	477
0	0	NA	0	-1	1	47	477
66	67	burstiness_04	0.9615385	1	NA	48	477
0	0	NA	0	-1	0	49	477
68	69	auth.increase_07	7.5	1	NA	50	477
70	71	num.authors.topic_02	18	1	NA	51	477
72	73	num.authors.topic_03	2.5	1	NA	52	477
0	0	NA	0	-1	0	53	477
0	0	NA	0	-1	0	54	477
0	0	NA	0	-1	1	55	477
0	0	NA	0	-1	0	56	477
74	75	num.authors.topic_01	9.5	1	NA	57	477
0	0	NA	0	-1	0	58	477
0	0	NA	0	-1	0	59	477
76	77	num.displays_05	1730	1	NA	60	477
0	0	NA	0	-1	1	61	477
0	0	NA	0	-1	1	62	477
0	0	NA	0	-1	1	63	477
78	79	atomic.containers_00	85.5	1	NA	64	477
0	0	NA	0	-1	0	65	477
80	81	burstiness_06	0.8214285	1	NA	66	477
0	0	NA	0	-1	0	67	477
82	83	num.authors.topic_02	1.5	1	NA	68	477
0	0	NA	0	-1	0	69	477
84	85	attention.level.contrib_01	0.000285	1	NA	70	477
0	0	NA	0	-1	0	71	477
0	0	NA	0	-1	0	72	477
0	0	NA	0	-1	0	73	477
86	87	number.total.disc_06	3.5	1	NA	74	477
0	0	NA	0	-1	0	75	477
0	0	NA	0	-1	1	76	477
88	89	atomic.containers_02	20.5	1	NA	77	477
90	91	number.total.disc_06	35.5	1	NA	78	477
0	0	NA	0	-1	1	79	477
92	93	auth.increase_04	47.5	1	NA	80	477
0	0	NA	0	-1	1	81	477
94	95	num.displays_07	729.5	1	NA	82	477
96	97	contribution.sparseness_06	0.0036495	1	NA	83	477
98	99	num.displays_05	779	1	NA	84	477
0	0	NA	0	-1	0	85	477
0	0	NA	0	-1	0	86	477
0	0	NA	0	-1	0	87	477
0	0	NA	0	-1	0	88	477
0	0	NA	0	-1	0	89	477
0	0	NA	0	-1	1	90	477
0	0	NA	0	-1	0	91	477
0	0	NA	0	-1	1	92	477
0	0	NA	0	-1	1	93	477
0	0	NA	0	-1	0	94	477
0	0	NA	0	-1	0	95	477
